Time,ID,Category,Group,Event,Msg. Type,Priority,Ether Type,Src. MAC,Src. Int.,Src. Zone,Dst. MAC,Dst. Int.,Dst. Zone,Src. IP,Src. Port,Src. Name,Src.NAT IP,Src.NAT Port,In SPI,Dst. IP,Dst. Port,Dst. Name,Dst.NAT IP,Dst.NAT Port,Out SPI,IP Protocol,ICMP Type,ICMP Code,RX Bytes,TX Bytes,Access Rule,NAT Policy,User Name,Session Time,Session Type,IDP Rule,IDP Priority,HTTP OP,URL,VPN Policy,HTTP Result,Block Cat,Application,FW Action,Notes,Message
5/10/2017 7:51,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x4A19C438) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:51,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xAA05C540) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:51,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB2DE0E64) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:52,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x6CFC9C5B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:52,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xC3717E3F) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:52,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x4F71C1AA) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:52,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x3752A357) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:52,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xDE39BF4C) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:52,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x7253C086) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:52,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x905F7B37) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:52,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xFDE0308C) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x8F03058B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x69423C42) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x97F146F9) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x163E4393) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x19E2A153) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x61D5F437) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x32FA5F8B) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xFFA167CF) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xD2B666AD) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x505B6874) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xDEF459A7) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:53,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB4B25AFC) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:54,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xEAC6F89C) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:54,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x101BC36) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:54,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x7D59A0E2) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:54,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x1840942F) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:54,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xAEF4AAE9) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:54,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xDAAFF1B0) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:54,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xC79A1F1E) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:54,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x13E9A4FF) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xF7BD2852) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x2E36E6BA) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x36BECF03) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x593C491D) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x6C0D4DAC) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xB1FA85E9) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x2E54169D) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x3CED6A8) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x86886C3F) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x74AE156F) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x96334ED6) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:55,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xE7E57D03) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:56,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xAAFFC3BA) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:56,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x1E64E3B) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:56,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xCB4D91C6) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:56,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x7CEED270) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:56,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x44E047E5) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:56,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x3D1E7AF5) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:56,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x8708E170) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:56,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xDF1328CC) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x2F6B5E07) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x36B43A08) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x8DE3D66E) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xDD777BF2) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xA772AEDE) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x41829613) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xF69AFEBF) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xCDA039C3) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x3721868F) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x6C8231F) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xBC2DB265) *(HASH, NOTIFY: R_U_THERE)"
5/10/2017 7:57,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,106.245.254.194,500,,,,,1.220.187.172,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"SENDING>>>> ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0x12C545EF) *(HASH, NOTIFY: R_U_THERE_ACK)"
5/10/2017 7:58,171,VPN,VPN IKE,IPsec Dead Peer Detection,Standard Message String,Debug,,,,,,,,1.220.187.172,500,,,,,106.245.254.194,500,,,,,udp,,,,,,,,,,,,,,Factory,,,,NA,,"RECEIVED<<< ISAKMP OAK INFO (InitCookie:0xd4233a0845ef4a12 RespCookie:0x9436daa9d4f2ac77, MsgID: 0xF789841F) *(HASH, NOTIFY: R_U_THERE)"
